com,meanUVAJAN01APR30
91031,742.2462915
90012,737.8885831
95043,742.0870373
111022,765.8942644
91098,776.8716407
91033,749.4339661
111061,775.6354983
111078,769.3396475
111005,752.3887729
95056,748.9762169
92068,768.1124746
95025,742.0229695
111010,771.0343322
111099,768.7066576
111026,775.5176136
90004,738.0562576
111097,769.5029288
111029,763.6625085
111089,777.0298576
90049,735.5250712
95047,761.522278
95044,739.1153898
95069,749.9117288
111079,753.5361356
111052,757.0660881
91004,739.591322
95023,738.9857898
90036,732.1007349
95061,764.4985017
111006,763.5416949
111092,760.5850576
111102,779.3558237
95088,736.466461
90055,740.6072019
111009,767.8948271
91039,752.2108475
95083,750.1094237
95067,757.4907661
90011,745.7769763
90037,737.6805641
95072,742.4330034
95002,791.1816407
90022,745.7544244
90067,717.1141424
90057,761.5954983
90061,751.5101288
95060,733.1589153
111031,753.6430373
95004,740.4384814
90023,734.1506847
111100,767.6795593
95045,749.1985627
91037,752.6926373
95006,755.2818915
111077,772.0724136
95042,760.1384136
111094,757.7067661
90016,752.4605288
91008,777.9002034
111035,770.1918102
95034,757.1345492
91056,755.1191593
90032,748.5117559
111096,766.3416407
92074,776.9681085
90074,743.1531986
91071,776.0755525
95008,740.3513492
90017,744.4568136
90031,751.1986983
90056,744.0941288
91061,767.6122228
91086,754.9885831
90038,730.7690034
91009,752.0106897
111033,781.5879458
91018,787.7175864
95073,739.5769708
111039,758.1859932
91006,770.8771281
90068,747.9472271
111068,753.6952678
91094,745.8381153
90084,737.1579661
111080,732.0034983
90028,757.6621017
54017,733.1523254
