msoa11cd,covid19,p80up,pblack50up,pasian50up,incomescore19,higheredu,pcarehm,pm251418,so21418,nox,countDays,allpop,la,utla,p5064,p6579,morbidity,pindian,ppakbang,pblack,pchinese,so21418,nox,pcareservice,psale_cust,pprocess_plant,pelementary,pbus,ptrain,ptube,personkm2
"E02006016",1,5.470675,.0874381,.2331682,.0875141,.8805686,1.359456,7.604,1.043,8.145,37,8116,"E06000051","E06000051",25.27107,21.78413,96.78369,.13328,.13328,.173264,.093296,1.043,8.145,7.971586,5.156538,7.050776,9.839516,.4146385,.8292771,.0540833,50.60093
"E02006017",0,6.428571,0,.3477711,.0870937,.8983013,.9647595,7.425,1.06,8.018,37,8120,"E06000051","E06000051",24.50739,18.26355,77.46173,.1071955,.1205949,.0669972,.5091786,1.06,8.018,10.15101,6.851231,8.529082,11.80089,1.109673,.3513964,.0554836,76.45001
"E02006018",0,5.953649,.022119,.486618,.1310434,.9160733,.4586766,8.039,1.227,11.247,37,12211,"E06000051","E06000051",20.94833,16.88641,106.9824,.1783742,.1528922,.0849401,.1443982,1.227,11.247,10.59875,7.470956,13.90527,13.1546,.7500293,.339857,.0234384,2646.56
"E02006019",0,7.967686,.1629992,.2852486,.1063532,.9049903,1.362862,7.678,1.178,7.673,37,6313,"E06000051","E06000051",20.43402,17.26596,111.6991,.153322,.1022146,.8006814,.2896082,1.178,7.673,13.26417,7.410152,8.966284,12.78251,.45927,1.160261,.0483442,1720.884
"E02006020",2,3.937008,.1238646,.5367465,.0701725,.9213779,1.027012,7.865,1.008,7.874,37,7747,"E06000051","E06000051",23.18317,12.75332,106.842,.3517164,.2954417,1.012943,.2110298,1.008,7.874,8.267494,4.034989,7.985327,10.58126,1.106734,.4877134,.093791,70.11628
"E02006021",0,4.928832,.0942211,.0942211,.0661109,.8893096,.3147822,7.571,.989,6.831,37,8501,"E06000051","E06000051",27.89084,16.80979,106.6543,.1133216,.0629564,.1259129,0,.989,6.831,8.150998,5.38591,5.674441,9.713874,.9884117,.9543285,.0511247,52.20154
"E02006022",1,5.704535,.0425351,.467886,.0720347,.8982356,1.389586,7.753,.953,7.282,37,6153,"E06000051","E06000051",22.81814,15.79717,103.5973,.3683241,.066968,.066968,.2343881,.953,7.282,8.255742,4.68653,5.121043,9.55928,.8172531,.8399546,.0908059,57.4361
"E02006023",1,5.732989,.0256805,.1540832,.1137145,.9213088,1.512035,6.96,1.049,7.416,37,10082,"E06000051","E06000051",23.12041,17.19897,80.66711,.2160049,.0411438,.0925735,.617157,1.049,7.416,11.18637,7.406598,9.831767,11.75442,1.635449,.6010624,.0139782,185.473
"E02006024",0,5.555007,.0898473,.2695418,.133227,.9230567,.4386423,7.874,1.296,11.037,37,10117,"E06000051","E06000051",21.33043,13.98636,96.21938,.2088773,.5639687,.1462141,.1775457,1.296,11.037,12.32848,9.964112,9.816339,14.50285,1.285898,.3429061,.0142878,2538.563
"E02006025",3,7.452145,.2574371,.4576659,.1163372,.8991913,1.570681,7.034,1.093,7.419,37,9769,"E06000051","E06000051",21.37373,16.23503,94.31489,.1417976,.0763525,.4253927,.6653578,1.093,7.419,11.41635,8.556631,8.601666,12.72236,1.405896,.5593349,.0302343,1379.849
"E02006026",1,5.193896,0,.1753156,.0904204,.8973306,.6578947,7.396,.936,6.584,37,7143,"E06000051","E06000051",24.45751,18.38163,102.7571,.2717391,0,.0715103,.0572082,.936,6.584,10.48549,5.113473,6.808388,9.796036,1.247772,.4357299,.0594177,67.4972
"E02006027",0,7.779218,0,.1982554,.0700157,.8765566,.5840241,6.887,.947,6.108,37,5399,"E06000051","E06000051",26.28264,20.70754,86.38068,.0941974,.2072344,.0188395,.0188395,.947,6.108,9.056746,5.636979,8.267569,9.019166,.959596,.2525252,.2020202,63.64714
"E02006028",1,6.715375,0,.3653445,.0664139,.911062,1.406148,7.407,.91,6.34,37,9307,"E06000051","E06000051",25.22832,18.14763,105.9923,.0763026,.0763026,.1962067,.3706126,.91,6.34,10.06754,6.606163,5.994091,9.497679,1.47585,.6559332,.0894454,52.19894
"E02006029",2,4.821208,.0378072,.5293006,.1867667,.9464557,.0849515,7.941,1.378,12.37,37,8110,"E06000051","E06000051",20.38224,12.90999,120.1889,.1092233,.0121359,.2063107,.2548544,1.378,12.37,12.95716,12.87879,10.52769,17.58098,3.736869,.3099707,0,1879.714
"E02006030",0,4.116193,0,.4338395,.1155932,.9275258,.0840101,7.99,1.211,12.466,37,8090,"E06000051","E06000051",20.77874,11.79234,110.1277,.0980118,0,.0980118,.1960235,1.211,12.466,10.95638,12.69049,9.196007,15.47556,3.911145,.4366812,.0379723,2006.232
"E02006031",2,5.021071,.129199,.9474591,.1142706,.8964087,2.289663,7.856,1.221,11.655,37,8305,"E06000051","E06000051",21.07164,11.92053,112.6368,.5825769,.0541932,.3251592,.4877388,1.221,11.655,11.50725,9.884436,7.130563,11.90066,1.970267,2.221028,.035823,3994.654
"E02006032",0,3.898268,.0660502,.5944518,.165845,.9226412,.6096209,8.045,1.272,12.968,37,9004,"E06000051","E06000051",21.99023,13.92714,122.7648,.2992685,.0886721,.0997562,.2438484,1.272,12.968,13.08876,10.95858,8.568048,14.34319,3.162116,.740398,.0462749,2917.378
"E02006033",3,7.574527,.0636943,.7961783,.0716245,.8375262,2.11548,7.704,1.17,11.652,37,8621,"E06000051","E06000051",22.3176,16.22782,100.9367,.5102041,.5102041,.199104,.4853161,1.17,11.652,8.143767,7.461329,4.526843,10.87352,2.018886,1.904917,.1790948,2769.23
"E02006034",2,5.367432,.1831502,1.373626,.0728145,.8779862,.9624413,7.623,.99,9.95,37,9893,"E06000051","E06000051",22.36935,14.93986,101.2842,1.57277,.6103286,.6220657,.3755869,.99,9.95,10.33532,7.372531,4.869086,8.589803,2.493075,.6843735,.0651784,1937.164
"E02006035",1,9.335471,0,.4189944,.0739531,.8754341,.647986,7.828,1.196,11.568,37,5613,"E06000051","E06000051",22.75076,23.62373,104.4073,.385289,.2101576,.0700525,.4203152,1.196,11.568,9.267564,7.772795,4.970105,10.98655,1.940335,1.212709,.0970167,1586.066
"E02006036",0,6.716418,.0414422,.4144219,.0992292,.8743086,.9169805,7.973,1.12,12.352,37,6432,"E06000051","E06000051",22.55908,16.72886,96.55036,.1801212,.0654986,.0654986,.327493,1.12,12.352,11.56069,8.792212,5.597809,9.735321,1.494177,1.208526,.109866,2130.275
"E02006037",0,6.26711,.0256871,.6164911,.0816631,.8970178,1.337561,7.594,1.105,9.815,37,10228,"E06000051","E06000051",22.59484,15.10559,102.0446,.4953929,.2179729,.208065,.901615,1.105,9.815,10.13912,8.600337,5.080101,9.801855,1.920112,1.00911,.0840925,2350.42
"E02006038",3,6.261694,.117096,.234192,.0699674,.8833163,1.050972,7.88,1.023,8.641,37,8017,"E06000051","E06000051",23.69964,19.50854,102.9312,.0656858,0,.1839201,.1839201,1.023,8.641,10.50378,7.758186,6.801008,9.345088,2.551834,.6379585,.0531632,108.8276
"E02006039",3,6.744904,.0284252,.4832291,.0859873,.8885365,1.135349,7.275,.865,5.953,37,8095,"E06000051","E06000051",24.43484,19.03644,106.8754,.0765404,.1020538,.1020538,.1530807,.865,5.953,10.73132,6.385798,7.498675,10.43985,1.524552,.4609112,.0531821,103.1591
"E02006040",2,5.530303,0,.2161828,.0612897,.9021893,.5062616,7.443,.895,6.367,37,7920,"E06000051","E06000051",25.88384,18.37121,94.36853,.2531308,.0666134,.1865174,3.010925,.895,6.367,7.872112,4.083826,4.459968,9.725954,1.060388,.7189072,.1078361,33.20105
"E02006041",0,6.489326,.0373274,.0746547,.0926975,.9021395,1.651907,6.892,.84,4.763,37,5902,"E06000051","E06000051",27.27889,21.06066,95.2204,.0340599,.1532698,.0681199,.0340599,.84,4.763,10.30894,4.943089,6.861789,11.5122,.5752416,.5292222,.0230097,26.34857
"E02006042",1,11.60818,0,.3389831,.0850136,.856702,1.565158,7.275,.818,5.398,37,6013,"E06000051","E06000051",25.44487,25.6777,95.14772,.0850629,.0170126,.1190881,.2041511,.818,5.398,9.90676,6.099456,4.817405,8.780108,.4914005,1.375921,.1965602,70.91569
"E02006043",2,6.604051,.063674,.2865329,.0912148,.899879,.2036068,7.506,.868,5.559,37,6814,"E06000051","E06000051",26.47491,20.78075,93.86842,.2326934,.5235602,.1454334,.1308901,.868,5.559,9.578978,5.623057,7.120656,11.50042,.5311823,.8656305,.0786937,28.01194
"E02006044",1,7.487885,.0308452,.0616903,.0671073,.9111275,0,6.857,.779,4.549,37,6397,"E06000051","E06000051",26.52806,24.18321,86.50404,0,.064082,.1602051,.3524511,.779,4.549,8.265538,4.555809,6.280508,10.80377,.330615,.6832709,.132246,18.73427
"E02006045",1,10.16887,.0798882,.3994408,.1216922,.912253,1.069568,8.018,1.081,7.251,37,10955,"E06000051","E06000051",21.99909,20.08215,102.8449,.1188408,0,.1736905,.3473809,1.081,7.251,11.05836,7.754698,8.090999,14.30267,.4662005,.9453509,.1295001,823.9997
"E02006046",1,6.440903,.0246853,.2221674,.0803511,.8979043,.5300553,7.794,1.018,6.274,37,9036,"E06000051","E06000051",25.97388,20.93847,85.56364,.1127777,.0112778,.0902222,.1240555,1.018,6.274,10.02294,6.055046,8.073395,10.41284,.5588326,.7451102,.1397082,75.00795
"E02006047",1,5.508968,.0290613,.2034292,.0792083,.8663926,0,8.665,1.153,9.587,38,8586,"E07000187","E10000027",26.11228,18.68157,104.0275,.0611023,.0244409,.2077478,.1222046,1.153,9.587,7.792515,4.666035,5.400284,8.408338,1.184518,1.434768,.1668335,63.22448
"E02006048",1,5.517827,.1066098,.0355366,.0823108,.9103481,.4877349,8.653,1.257,8.711,38,7068,"E07000187","E10000027",24.73118,17.51556,103.3228,.0430354,.0573806,.2438675,.2438675,1.257,8.711,10.93469,6.201318,8.777711,10.84482,1.072493,.4369414,.0794439,201.256
"E02006049",0,6.247492,.0635122,.3493173,.0518585,.9179748,.6740361,9.02,1.254,12.009,38,7475,"E07000187","E10000027",23.55853,19.19732,103.1728,.1213265,.1213265,.0943651,.1887301,1.254,12.009,10.7242,8.983093,9.159727,9.91673,1.621622,.4659832,.0372787,3385.814
"E02006050",0,5.368752,.3597122,.647482,.1626796,.9201719,1.572898,9.516,1.442,13.352,38,8922,"E07000187","E10000027",20.83614,12.34028,119.0334,.1088929,.0967937,.4355717,.2903811,1.442,13.352,11.418,7.447596,8.212084,12.47842,1.976549,1.323283,.0502513,4999.066
"E02006051",1,8.091698,.0828272,.0552181,.0734128,.8946222,1.382909,7.795,.781,7.486,38,8070,"E07000187","E10000027",24.15118,20,93.48638,.0130463,.0913242,.0782779,.5088063,.781,7.486,8.380045,5.605381,5.577354,8.436099,1.187164,.4637358,.2040438,73.27702
"E02006052",1,7.009406,.1803426,.5109708,.0657263,.8854051,2.258727,8.117,.868,7.934,38,7761,"E07000187","E10000027",25.39621,18.18065,100.6861,.2053388,0,.2438398,.2951745,.868,7.934,9.033877,5.897114,7.051443,9.91217,1.206927,.5247508,.1224418,83.77962
"E02006053",0,4.48259,.155521,.5287714,.1227206,.9166897,.8925656,9.187,1.272,13.124,38,10195,"E07000187","E10000027",20.58852,13.15351,119.3947,.1741591,.0326548,.1850441,.3374333,1.272,13.124,12.45583,8.060954,10.44611,12.25707,1.456311,1.046723,.0455097,2776.108
"E02006054",1,10.5143,.0826219,.578353,.107695,.8818526,.8870336,8.533,.93,10.356,38,8322,"E07000187","E10000027",23.32372,19.2622,110.192,.3130707,.0652231,.1043569,.1956692,.93,10.356,10.70621,9.858757,6.129943,11.49718,1.749163,.3163379,.0558243,2147.458
"E02006055",0,4.424203,.0718133,.2872531,.1109895,.9256704,.4669172,8.867,1.017,10.02,38,9222,"E07000187","E10000027",20.76556,12.64368,112.1023,.3302585,.0911058,.1594351,.1935998,1.017,10.02,10.42584,8.789596,12.79631,15.25068,.8474576,.0924499,.0308166,1818.998
"E02006056",1,5.947166,.1248829,.2185451,.0773792,.900479,.9649361,8.403,1.033,8.176,38,7533,"E07000187","E10000027",25.74008,18.99642,102.4392,.4484914,.0135906,.1359065,.040772,1.033,8.176,8.255159,4.610024,9.273653,10.58697,.8476173,.6592579,.2260313,57.72125
"E02006057",0,6.066461,.0626959,.2194357,.1744147,.9014727,1.076137,8.032,.866,7.838,38,7764,"E07000187","E10000027",26.08192,17.81298,120.2972,.228679,0,.1748722,.1076137,.866,7.838,10.7731,9.572984,6.223835,11.61038,2.146558,.3145818,.0555144,443.5169
"E02006058",1,5.62339,0,.4697776,.0692733,.9328882,.7568591,7.822,.852,7.624,38,8927,"E07000187","E10000027",20.466,15.98521,100.9844,.449385,.1064333,.2838221,.3192999,.852,7.624,10.49987,10.22356,6.204471,10.2738,.7701322,.3683241,.08371,145.6486
"E02006059",0,6.172475,.0320821,.1604107,.0546467,.8395452,.9260688,8.301,.828,7.469,38,6772,"E07000187","E10000027",28.8541,20.67336,99.03837,.1234758,0,.0771724,.030869,.828,7.469,7.007519,5.714286,4.902256,8.992481,.7773109,1.134454,.2731093,50.53548
"E02006060",1,6.861084,.1088139,.2176279,.1373482,.913265,.8919203,8.466,.923,9.894,38,8264,"E07000187","E10000027",20.07502,14.18199,127.1256,.249213,.4459601,.2229801,.3410283,.923,9.894,11.93706,12.37113,8.274552,15.3554,1.098693,.1136579,.037886,1417.447
"E02006061",1,7.493764,0,.3849115,.0741625,.8639608,1.438364,7.883,.97,8.597,38,9221,"E07000188","E10000027",24.57434,18.31688,106.384,.1910327,.1685583,.0561861,.1348466,.97,8.597,10.41808,6.485876,6.079096,9.220339,.5454262,.4519246,.0467508,196.9348
"E02006062",4,7.789887,.1189532,.3568596,.0714701,.903493,1.24953,7.889,.9,10.688,38,11194,"E07000188","E10000027",24.94193,21.62766,96.77142,.1597144,.009395,.1409245,.0751597,.9,10.688,9.863878,7.378181,7.792464,10.98836,.4016585,.5960093,.0518269,177.8516
"E02006063",0,6.29683,.0935162,.1870324,.0431008,.8657941,0,7.767,.973,8.565,38,6940,"E07000188","E10000027",27.92507,21.75793,88.1021,.0142857,.0714286,.2142857,.0571429,.973,8.565,8.301777,4.893679,4.485872,7.427906,.335703,.671406,.0987362,74.35447
"E02006064",4,11.45178,.1737404,.2482006,.1317486,.8948196,3.77866,8.243,1.052,10.769,38,7632,"E07000188","E10000027",23.46698,24.37107,115.1847,.1280902,.4867427,.2946074,.2177533,1.052,10.769,12.46637,9.417041,8.998506,12.76532,.7051401,.5381333,.0742253,3764.573
"E02006065",2,5.213323,.0881316,.2350176,.1779684,.9384792,.1536098,8.925,1.264,15.803,38,8977,"E07000188","E10000027",22.01181,16.97672,111.4329,.1181614,.3426681,.1536098,.2245067,1.264,15.803,12.7014,9.667025,11.8421,15.89688,.9931619,.7000977,0,2225.252
"E02006066",1,6.34301,.0271592,.1901141,.0992664,.931377,.0260383,8.089,1.096,11.36,38,8198,"E07000188","E10000027",24.62796,21.73701,101.507,.0390574,.091134,.0390574,.0130191,1.096,11.36,10.48475,8.088235,9.504357,10.92048,.8488064,.3890362,.0176835,163.6468
"E02006067",1,7.264341,0,.1168224,.0646266,.9063405,.4148191,7.622,.786,7.007,38,6938,"E07000188","E10000027",26.7224,20.63995,101.6862,.0286082,.0715205,.0143041,.0429123,.786,7.007,9.24073,5.267805,6.886404,11.18305,.5748265,.6144698,.099108,64.81429
"E02006068",0,3.841794,0,.1749016,.234826,.9678191,.5409685,10.982,4.065,18.693,38,7939,"E07000188","E10000027",19.30974,10.98375,153.0518,.2374984,.1583322,.0527774,0,4.065,18.693,12.34453,10.32338,15.57836,23.13433,1.805659,.5026061,0,3182.556
"E02006069",2,3.984141,.0709975,.3549876,.1783099,.9439382,.4925603,11.103,4.061,18.212,38,10341,"E07000188","E10000027",18.59588,10.67595,119.2874,.3078502,.4002052,.2975885,.2360185,4.061,18.212,11.40493,10.69843,12.93904,18.16714,1.345784,.5904971,.027465,4600.704
"E02006070",0,4.7053,.0814996,.6112469,.1028524,.9518384,0,9.737,2.072,18.655,38,8076,"E07000188","E10000027",21.06241,13.89302,108.9894,.236267,.0738334,.0590667,.0147667,2.072,18.655,10.90368,10.79545,12.82468,14.63745,1.314241,.5296195,.0196155,871.1217
"E02006071",4,6.546108,.0899281,.3896883,.0648733,.9208373,1.652307,8.209,1.135,9.751,38,9456,"E07000188","E10000027",21.04484,15.08037,103.7019,.0708132,.1888351,.059011,.2478461,1.135,9.751,10.55218,7.93168,7.93168,10.27141,.9282281,.265208,.066302,522.8493
"E02006072",0,6.952835,.0449843,.1574449,.0663857,.9039028,.2951787,7.991,1.005,8.561,38,9435,"E07000188","E10000027",28.37308,21.57923,101.5274,.0327976,0,.0437302,.0327976,1.005,8.561,7.975325,7.050011,6.477198,9.803922,.6989887,.446163,.0892326,83.32421
"E02006073",2,5.363322,.1253656,.6268283,.2635202,.9448083,1.593399,9.312,2.108,12.433,38,7514,"E07000188","E10000027",19.4304,12.27043,147.0741,.0426803,.0853606,.1422677,.1849481,2.108,12.433,12.50847,9.457627,14.94915,19.89831,1.517637,.4511895,.0205086,3982.085
"E02006074",0,4.894785,.0316256,.1897533,.0964104,.9193475,.2273271,8.392,1.075,11.831,38,10930,"E07000188","E10000027",21.37237,13.98902,101.7468,.0957167,.0717875,.1076813,.1675042,1.075,11.831,10.49049,7.862004,9.528279,10.86599,1.560447,.3449409,.0328515,214.975
"E02006075",0,5.395232,.0934143,.2802429,.0628484,.91361,0,8.39,.736,7.861,38,5579,"E07000189","E10000027",23.58846,16.49041,94.62971,.1682557,0,.4112918,1.009534,.736,7.861,8.96072,4.9509,6.751227,11.08838,.4343105,1.384365,.4614549,57.71353
"E02006076",1,8.816004,.0972763,.3161479,.0611461,.8612278,1.892559,8.719,.898,8.135,38,8598,"E07000189","E10000027",26.07583,21.85392,93.52028,.0352651,0,.1880804,.1410603,.898,8.135,8.910655,5.92451,7.35786,10.41567,.5129054,.8107214,.2647254,91.93306
"E02006077",1,9.165602,.1127396,.3006389,.0875634,.9044612,.8515365,8.204,1.005,7.885,38,5477,"E07000189","E10000027",22.98704,22.85923,102.2125,.1480933,.0185117,.2776749,.055535,1.005,7.885,10.16949,8.08041,6.621994,10.83957,.8288009,.1554002,.0259,144.1281
"E02006078",1,8.079987,.0746547,.2612915,.0861535,.9060221,2.069449,8.009,.891,7.771,38,6151,"E07000189","E10000027",24.06113,21.88262,101.3672,.0175377,.0876885,.1052262,.1929148,.891,7.771,10.97651,5.910426,6.387665,10.13216,.5430758,.4196495,.0740558,94.0037
"E02006079",1,6.461105,.0311526,.2803738,.0826924,.8958813,1.558736,8.673,.695,7.872,38,7816,"E07000189","E10000027",22.49232,18.65404,107.408,.3542582,.1558736,.0708516,.1842142,.695,7.872,10.67082,7.161053,9.87829,12.68044,.4776119,.7761194,.159204,139.6143
"E02006080",0,4.874728,.0815661,.4486134,.0576582,.9166579,.283246,8.738,.873,8.518,38,7344,"E07000189","E10000027",18.81808,14.61057,104.7947,.141623,.0141623,.3257329,.2124345,.873,8.518,7.058218,5.023184,4.121587,7.264297,.9228994,.4806768,.1153624,102.726
"E02006081",1,6.59423,.0769231,.1153846,.0872367,.892462,0,7.953,.929,7.493,38,5338,"E07000189","E10000027",26.24578,22.49906,115.2838,.0188715,0,.1321004,.1509719,.929,7.493,9.835423,6.935737,7.092476,8.46395,.9767687,.5015839,.1847941,75.35303
"E02006082",0,5.022624,.0346021,.2768166,.0994052,.9119359,.1855574,8.792,.779,7.562,38,6630,"E07000189","E10000027",24.26848,21.25188,106.5061,.0773156,.0618525,.0773156,.0463894,.779,7.562,9.668335,6.758448,8.166458,11.73342,.8543447,1.083559,.2083768,153.1271
"E02006083",0,7.411347,.0394166,.1576665,.0777112,.9108179,.6638714,8.168,.889,7.941,38,5640,"E07000189","E10000027",24.11348,20.88652,107.5879,.1222921,.1048218,.1572327,.0349406,.889,7.941,9.593327,8.342023,7.29927,10.25374,.9114895,.4317582,.0719597,193.1897
"E02006084",0,8.080808,.0287356,.2011494,.0789303,.914958,.4662993,8.198,1.013,7.754,38,7425,"E07000189","E10000027",25.3064,22.3569,103.8939,.0141303,.0706514,.098912,.1130423,1.013,7.754,9.028809,5.880606,6.207306,8.405108,.8323424,.4756243,.0990884,131.1317
"E02006085",0,4.823954,.1279863,.3412969,.0956226,.9403433,0,9.658,1.429,12.36,38,7214,"E07000189","E10000027",20.0305,16.05212,109.9646,.0851064,.1361702,.2382979,.0340426,1.429,12.36,11.23746,11.77258,8.327759,11.40468,2.156772,.1623377,0,2475.019
"E02006086",1,5.866996,.128041,.7255655,.0734814,.917833,1.156571,8.634,1.188,9.966,38,7278,"E07000189","E10000027",19.46964,14.28964,109.7743,.3469712,.4047998,.318057,.3614284,1.188,9.966,9.470673,10.701,6.523605,8.81259,1.010101,.2222222,.0606061,695.085
"E02006087",2,5.035279,.331675,.4422333,.1361583,.9432048,1.303568,9.201,1.363,11.173,38,6236,"E07000189","E10000027",18.08852,11.22514,138.2568,.1629461,0,.4399544,.3421867,1.363,11.173,11.4831,12.10889,7.697122,11.70213,1.868948,.1576222,.0225175,5086.884
"E02006088",2,4.66608,.0410004,.902009,.1901558,.9543991,.16311,9.901,1.397,18.762,38,7951,"E07000189","E10000027",18.53855,12.02364,135.0329,1.25051,.5301074,.1767025,.3941824,1.397,18.762,12.5,11.22093,10.84302,15.81395,1.349765,.21518,.0195618,5303.624
"E02006089",0,4.981284,.3100775,.9302326,.1534763,.9400721,1.689612,9.782,1.703,15.514,38,6946,"E07000189","E10000027",19.16211,10.36568,129.2373,1.110763,.3598248,.4536921,1.079474,1.703,15.514,10.53097,10.73746,11.00295,15.69322,1.401274,.2760085,.1273885,3831.776
"E02006090",0,5.949821,.2398082,.3197442,.1002638,.9215872,2.350093,9.695,1.5,14.089,38,6975,"E07000189","E10000027",19.51254,14.1362,125.9479,.2848597,.042729,.3418317,.1851588,1.5,14.089,11.49077,10.80187,7.054285,10.25076,.9303246,.2375297,0,3173.039
"E02006091",0,7.182034,.108038,.0864304,.0905294,.9027194,.4194373,8.181,.868,7.757,38,9663,"E07000189","E10000027",25.09573,22.24982,103.9808,.0306905,.0102302,.1432225,.0716113,.868,7.757,9.75505,6.875806,6.29566,9.626128,.9743516,.4155323,.1003009,126.4957
"E02006092",0,6.206144,.1563722,.4691165,.0459506,.9018725,.8735037,9.318,1.289,16.481,38,6413,"E07000189","E10000027",23.00016,19.02386,112.6802,.1779359,.113232,.2426399,.097056,1.289,16.481,9.153662,10.26411,7.112845,7.593037,.4990236,.1952701,.0867867,1755.129
"E02006093",4,8.860039,.0781047,.1562093,.0841047,.9121495,1.314387,7.977,.838,7.893,38,8781,"E07000189","E10000027",21.72873,19.98633,112.4929,.1184133,.0236827,.2368265,.0947306,.838,7.893,10.3974,7.948013,7.723069,9.622594,.7460156,.3560529,.0508647,209.4588
"E02006094",0,7.89977,0,.1936483,.0807075,.9102116,.1506591,8.191,.831,7.796,38,5228,"E07000189","E10000027",24.84698,21.53787,112.0896,.0564972,.0376648,.1318267,.1883239,.831,7.796,9.282701,7.403145,6.098964,8.208669,1.231401,.6413546,.1026167,111.8959
