"msoa11cd","covid19","p80up","pblack50up","pasian50up","incomescore19","higheredu","pcarehm","pm251418","so21418","nox","countDays","allpop","la","utla","p5064","p6579","morbidity","pindian","ppakbang","pblack","pchinese","so21418.1","nox.1","pcareservice","psale_cust","pprocess_plant","pelementary","pbus","ptrain","ptube","personkm2","meanUVAJAN01APR17","meanUVAJAN01APR17_100","Meantempwinter"
"E02004472",3,6.743044,0.0808734,1.657905,0.0365501,0.8579244,0.6142904,10.915,1.268,21.377,42,6110,"E07000068","E10000012",24.76268,14.92635,83.68608,0.9699321,0.0161655,0.6304559,0.484966,1.268,21.377,7.468124,4.7966,4.432301,6.010929,0.7046906,16.31799,1.145122,292.7047,441.7146514,4.417146514,4.57603987058004
"E02004473",1,6.106485,0.6125081,0.8704062,0.0754504,0.9275419,0,11.026,1.344,24.773,42,7926,"E07000069","E10000012",20.33813,17.6003,98.69077,0.3127443,0.2215272,0.7297367,0.2606203,1.344,24.773,8.684415,9.201344,8.968726,9.537348,2.523659,8.079215,0.1927795,6136.57,441.5114057,4.415114057,4.99200296401978
"E02004474",1,7.531218,0.3012956,1.235312,0.0771355,0.9137871,1.753402,11.033,1.286,24.967,42,7688,"E07000069","E10000012",21.74818,19.4719,112.4522,0.7714967,0.3226259,0.7995511,0.2945715,1.286,24.967,9.07441,7.38052,6.473079,7.441016,1.809084,6.139338,0.2501925,1325.192,440.3287543,4.403287543,4.81341628233592
"E02004475",1,5.723955,0.2133713,1.849218,0.069659,0.9090216,0,11.342,1.277,27.393,42,6796,"E07000069","E10000012",23.20483,17.84873,97.32706,0.8418797,0.3826726,0.7500383,0.5663554,1.277,27.393,7.506204,7.971464,8.467742,8.405707,1.562179,9.434738,0.2877698,3804.458,441.5114057,4.415114057,4.93551874160767
"E02004476",2,6.077485,0.4110394,1.174398,0.0443925,0.9072277,0.4373907,10.442,1.222,21.331,42,8079,"E07000069","E10000012",22.75034,18.23245,90.67823,0.5123719,0.0874781,0.7373157,0.2499375,1.222,21.331,8.122605,7.407407,6.028097,7.381865,1.86548,10.57676,0.2224884,1658.991,442.8711771,4.428711771,4.87420205275218
"E02004477",3,9.50869,0.0981997,0.4582651,0.0480575,0.8885439,0,10.631,1.175,21.501,42,5984,"E07000069","E10000012",23.67981,22.35962,87.67072,0.2521432,0.0672382,0.1680955,0.0336191,1.175,21.501,7.597238,8.7241,6.470375,7.270083,2.462825,7.85316,0.116171,1484.886,438.8500114,4.388500114,4.81478097703722
"E02004478",3,8.273326,0.7919366,1.007919,0.1226089,0.9164746,1.453444,10.614,1.161,20.906,42,6527,"E07000069","E10000012",22.38394,16.40876,103.6474,0.6964421,0.1816805,0.9538229,0.3633611,1.161,20.906,9.821996,8.614113,6.547997,8.232677,3.473413,8.190394,0.2144082,1132.825,445.1821714,4.451821714,4.97543121973673
"E02004479",2,7.254504,0.331825,0.8144796,0.0730052,0.9262829,1.408982,10.58,1.216,22.018,42,8381,"E07000069","E10000012",21.95442,17.31297,91.4737,0.5157881,0.1761228,0.6415901,0.2138634,1.216,22.018,9.476059,7.721233,7.395337,7.445475,1.758621,15.03448,0.4310345,2579.828,440.5601829,4.405601829,5.07039721806844
"E02004480",3,2.978013,0.5593288,0.5992808,0.0921965,0.9261876,0,10.515,1.353,23.578,42,7186,"E07000069","E10000012",20.76259,15.34929,111.0683,0.4499438,0.1827897,1.32171,0.2671541,1.353,23.578,9.594195,8.492341,10.26606,10.48105,1.837222,10.83961,0.3123278,3010.808,436.4801829,4.364801829,5.14213562011719
"E02004481",7,9.063937,0.2240896,0.3641457,0.1350892,0.9314733,0,10.541,1.366,24.081,42,6741,"E07000069","E10000012",20.44207,27.23631,110.3615,0.2524128,0.1039347,0.4899777,0.1781737,1.366,24.081,9.865972,8.674609,11.24348,10.75949,1.943138,6.749846,0.1840867,3233.084,432.1277486,4.321277486,5.10185591379801
"E02004482",1,4.091556,0.613497,0.7217611,0.2285866,0.9486914,1.000715,10.299,1.453,24.337,42,8432,"E07000069","E10000012",20.65939,13.42505,119.3431,0.131046,0.2025256,0.6433166,0.3454849,1.453,24.337,11.27112,11.3542,11.43727,13.95735,3.936081,7.300252,0.235492,1056.792,434.0475429,4.340475429,5.15165572696262
"E02004483",2,6.411495,0.1883746,0.8073197,0.1074931,0.9394758,0.8572128,10.51,1.653,30.8,42,8282,"E07000069","E10000012",22.88095,21.15431,101.4987,0.2816556,0.0734754,0.9919177,0.2326721,1.653,30.8,9.205776,8.612687,11.81021,10.08252,1.726921,8.021304,0.4034861,2197.85,425.9293714,4.259293714,5.12647689183553
"E02004484",7,5.715706,0.238806,0.3880597,0.1889907,0.942007,0.3606853,10.401,1.401,25.076,42,8048,"E07000069","E10000012",23.02435,20.52684,116.668,0.2318691,0.1159346,0.6956074,0,1.401,25.076,10.34578,9.266943,11.25864,10.84371,2.354978,7.74026,0.2251082,3906.7,430.0843886,4.300843886,5.11806170145671
"E02004485",2,4.76371,0.3629764,1.052632,0.0769564,0.8836318,0.2711961,10.53,1.239,13.035,42,7914,"E07000070","E10000012",21.20293,14.54385,89.31091,1.027691,0.2141022,0.4995718,0.0428204,1.239,13.035,7.748869,5.147059,5.260181,7.918552,2.283015,6.711277,0.2164928,142.5824,440.1837257,4.401837257,4.32853673617045
"E02004486",4,6.957911,0.3840473,2.333826,0.0435161,0.8692459,2.147127,10.824,1.364,15.745,42,8767,"E07000070","E10000012",20.41747,15.10209,106.4721,1.75674,0.6831768,1.232158,0.4269855,1.364,15.745,7.933446,6.534844,4.967446,7.041234,2.816664,9.799292,0.2192613,1271.227,433.1569371,4.331569371,4.43025175730387
"E02004487",0,5.135672,0.9245562,1.368343,0.1185102,0.9013374,0.0423908,10.466,1.116,12.796,42,7555,"E07000070","E10000012",20.02647,13.72601,108.6989,0.9467288,0.6499929,1.681503,0.4239084,1.116,12.796,10.58552,7.326219,6.807038,11.7681,3.569304,6.266111,0.4362483,196.8704,436.8817371,4.368817371,4.29783060676173
"E02004488",2,5.305895,0.4615892,1.417738,0.0489729,0.8841941,0.8117276,11.299,1.852,20.567,42,8990,"E07000070","E10000012",19.98888,13.37041,103.8661,1.223649,0.7269203,1.574994,0.4724982,1.852,20.567,8.349813,9.690178,5.800923,8.745331,3.315006,7.115136,0.1778784,2889.957,428.5588114,4.285588114,4.48920373121897
"E02004489",0,3.501987,0.5732712,2.042279,0.0689383,0.8956273,0,10.891,1.417,17.442,42,9309,"E07000070","E10000012",20.89376,12.03137,84.28689,1.324791,0.6732544,1.313932,1.22706,1.417,17.442,6.800684,6.458511,4.469632,7.185629,2.601156,9.963492,0.3042288,324.0466,425.1612343,4.251612343,4.50175436337789
"E02004490",5,4.268813,1.154339,3.377512,0.2014449,0.9165808,0.4795231,10.874,1.565,17.539,42,8199,"E07000070","E10000012",18.49006,10.15978,122.3747,2.384655,1.645931,2.449456,0.8035251,1.565,17.539,12.05926,9.866667,8.296296,15.43704,5.570192,5.683101,0.2070004,5467.587,428.5588114,4.285588114,4.50389043490092
"E02004491",2,5.28697,0.5546751,1.980983,0.0394918,0.8666443,0,11.396,2.603,23.808,42,7736,"E07000070","E10000012",22.16908,12.29317,86.4088,1.709634,0.651289,1.044776,0.2713704,2.603,23.808,7.548599,8.179752,5.655138,9.11386,2.507429,8.84101,0.2043091,3945.185,419.2942629,4.192942629,4.52464866638184
"E02004492",1,2.709044,0.598035,3.203759,0.0744314,0.8819391,0,11.25,1.663,20.379,42,9376,"E07000070","E10000012",20.33916,8.607082,108.7332,1.367061,0.7319698,1.420883,0.6243272,1.663,20.379,7.415772,7.679277,5.044231,8.206286,2.511481,11.83984,0.3157291,2908.948,419.2942629,4.192942629,4.61491203308105
"E02004493",4,4.453095,1.123595,2.703652,0.1047822,0.8880556,1.263948,11.138,1.544,21.847,42,10532,"E07000070","E10000012",18.28712,8.849221,121.0232,1.668806,1.658932,1.905796,1.066456,1.544,21.847,7.157464,6.990147,5.521472,11.02435,2.960571,13.06688,0.4171713,3456.429,438.3183086,4.383183086,4.54023922814263
"E02004494",7,4.280766,1.363423,2.679831,0.0861231,0.8719053,0.1672765,11.778,2.193,25.781,42,12124,"E07000070","E10000012",12.55361,7.192346,109.7978,2.205959,1.348667,3.272347,1.108207,2.193,25.781,6.521363,6.538661,3.511503,8.510638,3.284114,17.33707,0.4837067,4241.966,431.97696,4.3197696,4.58448314666748
"E02004495",3,8.707865,0.3518268,0.7577808,0.0659485,0.8805174,0.0610799,10.568,1.084,14.507,42,8544,"E07000070","E10000012",21.85159,17.66152,94.15035,0.3909113,0.2443196,0.5008551,0.1465917,1.084,14.507,8.342105,6.947369,5.368421,9.263158,2.015659,6.21356,0.4497751,210.0231,431.8638171,4.318638171,4.32512299831097
"E02004496",4,5.712866,0.6648416,3.2851,0.0467536,0.8640382,1.729029,11.199,1.522,22.165,42,8052,"E07000070","E10000012",18.4923,12.00944,98.45297,1.539916,1.674997,1.323788,0.4997974,1.522,22.165,6.596859,6.17801,4.790576,6.623037,2.143541,11.13876,0.4019139,4291.607,434.6234743,4.346234743,4.54011472066243
"E02004497",4,8.395783,0.4703116,1.352146,0.0512677,0.8783429,0.6625892,11.325,1.549,19.492,42,7873,"E07000070","E10000012",22.82484,18.29036,89.12698,1.108563,0.3185525,0.637105,0.4714577,1.549,19.492,7.181889,6.557377,4.553734,7.988551,2.619469,8.230088,0.2123894,534.5704,432.0543086,4.320543086,4.59897261195713
"E02004498",2,4.989584,0.5289359,1.088986,0.1260664,0.8965347,0,11.093,1.456,18.343,42,10081,"E07000070","E10000012",19.40284,13.43121,104.0786,0.781893,0.6378601,1.22428,0.5246913,1.456,18.343,9.559907,8.970309,5.622236,9.812593,3.453176,7.915305,0.1847378,3406.609,433.5568457,4.335568457,4.52062634627024
"E02004499",2,4.984606,0.3660024,1.870679,0.0412226,0.8898736,0,11.398,1.545,20.434,42,6821,"E07000070","E10000012",21.33118,15.02712,87.20343,1.169337,0.6640682,0.8661758,0.4042154,1.545,20.434,9.200321,9.735224,6.525809,9.895694,3.876567,7.020251,0.2507232,6502.335,440.6881371,4.406881371,4.47989400227865
"E02004500",1,6.511123,0.1563314,0.8077124,0.0615994,0.8694226,0.579425,10.587,1.307,14.613,42,9215,"E07000070","E10000012",23.83071,18.03581,90.24537,0.3826391,0.0765278,0.5903575,0.1967858,1.307,14.613,7.528345,6.213152,4.693878,7.210885,2.099698,6.253777,0.2719033,270.1441,429.2343771,4.292343771,4.48468204339345
"E02004501",1,6.289308,0.2970297,1.122112,0.0881433,0.8911856,0,11.016,1.405,18.092,42,7155,"E07000070","E10000012",22.34801,18.11321,103.5797,0.5384509,0.2209029,1.118321,0.1380643,1.405,18.092,8.546528,7.365757,6.550464,9.867867,4.398496,6.447369,0.2067669,605.067,440.6881371,4.406881371,4.46005454328325
"E02004502",3,6.565367,0.2315581,0.4300364,0.0576895,0.8505074,0.1373836,10.532,1.162,16.123,42,6976,"E07000070","E10000012",25.91743,18.53498,82.80108,0.3358266,0.1068539,0.2289727,0.0457945,1.162,16.123,6.30517,5.737705,4.003783,7.377049,1.178203,10.05681,0.4839049,120.0742,433.07712,4.3307712,4.44653219846809
"E02004503",3,4.452139,0.1711157,0.9582478,0.0495039,0.8973261,0,10.599,1.276,16.262,42,8086,"E07000070","E10000012",20.67772,16.31215,95.71377,0.4698899,0.2225794,0.4204279,0.2225794,1.276,16.262,7.921463,8.192282,6.973595,9.140149,1.340172,9.083388,0.24818,1551.982,433.3289143,4.333289143,4.74744192759196
"E02004504",3,3.539933,0.3924367,1.391366,0.0649142,0.8778293,0.8606263,10.451,1.353,16.682,42,8051,"E07000070","E10000012",24.77953,13.38964,106.7671,0.5259383,0.2032034,0.6813292,0.334688,1.353,16.682,8.467909,7.080745,5.279503,7.391304,1.399591,10.59915,0.2987891,2428.814,428.4131657,4.284131657,4.82322544521756
"E02004505",3,8.090162,0.124792,0.5407654,0.0755035,0.8974405,0.7169886,10.677,1.415,17.333,42,5723,"E07000070","E10000012",23.51913,21.03792,92.20889,0.398327,0.3584943,0.6373233,0.1991635,1.415,17.333,7.663317,6.658291,7.62144,8.79397,1.044736,7.929279,0.3214573,246.7837,429.5849143,4.295849143,4.70250184294106
"E02004506",1,5.747127,0.2352151,0.8400537,0.0545721,0.8586949,1.632833,10.486,1.312,14.231,42,7221,"E07000071","E10000012",24.58108,17.61529,91.08426,0.6766696,0.0441306,0.5001471,0.2353633,1.312,14.231,8.34323,5.255344,4.928741,8.046318,1.421897,6.337599,0.1625025,152.7807,438.5724343,4.385724343,4.30618625217014
"E02004507",1,2.514411,1.767105,3.307657,0.1095722,0.8872724,0.7109242,11.947,3.164,22.58,42,10062,"E07000071","E10000012",19.26058,8.129597,113.6118,1.371783,0.5106639,2.112746,1.051367,3.164,22.58,9.616116,8.399848,5.416192,9.007981,5.359116,6.229282,0.179558,2967.623,432.9242743,4.329242743,4.40131372875637
"E02004508",2,5.834485,0.1479837,0.6289308,0.0654915,0.8760116,1.083804,10.596,1.213,13.638,42,6513,"E07000071","E10000012",23.5836,18.31721,93.4359,0.3205617,0.1068539,0.1068539,0.0915891,1.213,13.638,8.878788,5.727273,5.272727,7.454545,2.492669,5.655635,0.104734,167.3384,436.2303086,4.362303086,4.49193135670253
"E02004509",0,2.258683,0.902379,3.896636,0.065976,0.8839749,0.615239,10.897,1.484,19.514,42,14079,"E07000071","E10000012",15.64742,7.088572,102.4814,2.460956,0.5205868,1.893043,0.7856129,1.484,19.514,8.804927,7.023968,3.811584,6.80759,4.193671,13.8137,0.2160376,1839.562,424.5490286,4.245490286,4.47150009870529
"E02004512",1,5.091067,0.7609823,3.07852,0.1054807,0.8638341,1.45058,11.177,1.637,24.08,42,11530,"E07000071","E10000012",14.79618,10.47702,109.0648,1.440576,1.510604,1.830732,1.320528,1.637,24.08,9.583632,7.64537,4.899498,9.099067,4.831475,9.598872,0.2691272,3286.588,428.3514514,4.283514514,4.64593704541524
"E02004513",2,1.917459,0.7383101,1.92781,0.1770994,0.9155682,0.3639341,11.188,1.607,20.14,42,13351,"E07000071","E10000012",10.77073,7.287844,125.839,1.273769,0.8552452,3.912292,3.302702,1.607,20.14,14.59248,14.56808,8.272328,20.22938,5.937284,1.648605,0.2190454,7074.58,430.1691429,4.301691429,4.55349143346151
"E02004514",1,7.701712,0.2105263,2.4,0.0867431,0.8622189,1.874212,10.747,1.337,20.609,42,5726,"E07000071","E10000012",21.13168,15.00175,96.577,1.063255,0.5226167,0.8650208,0.7568932,1.337,20.609,9.285159,6.798757,4.662004,9.013209,2.992126,5.223097,0.183727,1252.454,428.3514514,4.283514514,4.65253874460856
"E02004515",2,5.105762,0.2013423,0.4362416,0.0597612,0.899824,1.424382,10.589,1.179,14.145,42,8226,"E07000071","E10000012",23.13396,16.04668,92.95526,0.3072197,0.0279291,0.2932551,0.3770423,1.179,14.145,7.663551,6.515354,5.233645,7.129506,1.343171,7.188801,0.1135074,152.8158,428.0936229,4.280936229,4.54374410311381
"E02004516",0,1.359209,0.6204757,1.809721,0.1458725,0.9091401,0.1123385,11.62,1.82,22.527,42,13758,"E07000071","E10000012",13.03242,5.553133,109.0466,0.8519004,0.4961618,1.909755,0.5616926,1.82,22.527,9.377007,7.723186,5.330764,9.987155,4.455098,4.256314,0.0935454,7750.657,427.3590857,4.273590857,4.56968275705973
"E02004517",6,6.391271,0.3059976,2.203182,0.0758811,0.9074553,1.44875,10.443,1.421,15.895,42,8981,"E07000071","E10000012",19.9755,15.55506,106.9624,0.8088857,0.2173126,0.5312085,0.8813232,1.421,15.895,10.26435,9.549892,5.477495,8.6211,3.946264,3.895886,0.0335852,985.3785,427.46112,4.2746112,4.5983345190684
"E02004518",0,3.334182,0.4417449,1.987852,0.0803725,0.8584547,0.1610825,10.744,1.528,20.695,42,7858,"E07000071","E10000012",17.38356,9.633494,103.9074,0.5960051,0.6282216,1.063144,0.7248712,1.528,20.695,8.39372,6.914251,3.291063,6.582126,3.039648,7.334802,0.1101322,3467.051,426.7345371,4.267345371,4.58251714706421
"E02004519",2,8.718019,0.1485001,2.197802,0.0757864,0.8779557,0.4461871,10.41,1.392,16.477,42,7387,"E07000071","E10000012",22.74266,18.18059,98.12144,0.7842077,0.3244997,0.229854,0.6625203,1.392,16.477,10.57498,10.34383,5.460849,8.147934,3.712919,3.483253,0.0574163,3752.959,426.4975543,4.264975543,4.59183931350708
"E02004520",1,1.955219,1.384882,1.846509,0.1415481,0.9230434,0.0598086,10.346,1.248,15.842,42,9513,"E07000071","E10000012",14.42237,6.885315,117.6576,0.2631579,0.2272727,3.744019,0.3229665,1.248,15.842,12.51878,9.864798,6.184277,10.96645,5.560413,2.220668,0.0349711,2043.041,425.7483429,4.257483429,4.58532071113586
"E02004521",2,3.888766,0.4515457,0.9378256,0.1446706,0.9185179,1.111867,10.005,1.269,14.515,42,9026,"E07000071","E10000012",22.15821,12.02083,122.7698,0.4084411,0.1701838,1.100522,0.4992058,1.269,14.515,12.65047,9.993186,7.063366,10.76539,5.466238,2.419231,0.0918695,939.1594,428.2634057,4.282634057,4.55788840850194
"E02004522",1,3.502912,0.1306763,0.7187194,0.0477231,0.9019773,0.0498753,10.259,1.236,15.06,42,11676,"E07000071","E10000012",14.55978,12.23022,86.77238,0.9975063,0.798005,3.411471,4.508728,1.236,15.06,9.655507,9.315866,3.71179,9.461427,3.904126,5.917964,0.3088708,1605.799,429.2560457,4.292560457,4.47016316368466
"E02004523",0,3.569345,0.5990266,2.545863,0.149344,0.933708,0.077657,10.032,1.18,13.815,42,10282,"E07000071","E10000012",18.8193,10.04668,122.454,0.2884402,0.2662525,1.597515,0.3106279,1.18,13.815,13.72675,9.771221,8.830447,13.36327,5.138577,2.561798,0.1498127,2077.834,423.5007086,4.235007086,4.56249698003133
"E02004524",2,4.967552,0.0852273,0.5113636,0.0533086,0.8961269,1.042803,9.976,1.021,11.647,42,8475,"E07000071","E10000012",25.87611,18.47788,93.14252,0.1455075,0.0363769,0.1818843,0.1576331,1.021,11.647,8.641975,6.42907,5.380853,7.244351,1.077727,5.339647,0.081646,79.25928,421.47744,4.2147744,4.60940379878275
"E02004525",2,6.838966,0.1135396,0.3973886,0.0798477,0.9154679,0.3296848,10.084,1.137,13.531,42,7545,"E07000071","E10000012",22.38568,21.68323,92.57455,0.1186865,0.0923117,0.1582487,0.2901226,1.137,13.531,10.32097,8.05202,9.518539,11.62147,1.583912,4.004271,0.0177968,905.2566,424.6208229,4.246208229,4.41361856460571
"E02004526",2,10.36785,0.0784314,0.1830065,0.0753972,0.9038322,0.1531394,9.694,1.001,10.987,42,7340,"E07000071","E10000012",23.47412,25.99455,97.18992,0.0696088,0,0.1670611,0.1392176,1.001,10.987,9.299403,7.288722,5.215206,8.765316,1.15377,2.586035,0.238711,691.5634,423.1847314,4.231847314,4.7614955107371
"E02004527",4,5.196123,0.4511278,0.9323308,0.0807152,0.8864837,0.4983196,10.94,1.146,21.046,42,8872,"E07000072","E10000012",23.52345,15.27277,94.85122,0.6837409,0.3476649,0.7880403,0.1506548,1.146,21.046,8.079268,6.03223,6.925087,7.447735,0.9714823,4.794735,5.875901,228.5019,421.41312,4.2141312,4.41639912469046
"E02004528",3,6.577359,0.1382361,0.9123583,0.0771708,0.8792017,0,10.462,1.124,18.677,42,8286,"E07000072","E10000012",25.2112,18.24765,98.62281,0.7465472,0.0870972,0.4479283,0.1866368,1.124,18.677,6.792084,5.570486,6.352309,7.696066,0.498008,7.254316,3.10425,183.633,433.3758171,4.333758171,4.60269458507135
"E02004529",3,5.376502,0.140746,1.161154,0.0778722,0.8813555,0,10.576,1.011,16.547,42,6826,"E07000072","E10000012",27.322,16.7741,105.026,1.043084,0.1360544,0.3325775,0.1058201,1.011,16.547,7.181009,4.035608,5.311573,7.091988,0.6958658,2.701596,5.362259,49.628,432.8663314,4.328663314,4.39204429039967
"E02004530",2,8.003072,0.0777001,0.4273504,0.0948251,0.8856691,0,10.498,1.087,15.694,42,6510,"E07000072","E10000012",21.93548,16.2212,98.68543,0.3039514,0.143977,0.5759078,0.255959,1.087,15.694,8.96876,6.516627,7.289217,8.632852,1.633765,1.293397,6.126617,721.8773,425.8458514,4.258458514,4.467134253184
"E02004531",2,7.025795,0.6304176,1.024429,0.0932779,0.8820839,0.8496313,10.796,1.316,20.234,42,7017,"E07000072","E10000012",20.29357,14.69289,99.92596,0.7855082,0.2725233,0.9939083,0.5610773,1.316,20.234,8.053912,5.588428,5.062459,7.133465,1.02203,1.408131,15.53486,881.7725,428.8163657,4.288163657,4.40804588227045
"E02004532",6,6.994329,0.6797281,1.559376,0.0710097,0.8881509,1.017442,11.101,1.126,25.511,42,6348,"E07000072","E10000012",19.89603,14.66604,95.78646,1.518088,0.2260982,1.098191,0.3552971,1.126,25.511,6.528662,5.031847,5.095541,5.44586,0.8676307,1.979978,20.66741,1343.075,432.3990857,4.323990857,4.43366082509359
"E02004533",4,6.252521,1.962209,0.7994186,0.142982,0.8979258,2.040246,10.893,1.326,25.765,42,7437,"E07000072","E10000012",21.67541,14.13204,111.805,0.29346,0.5449972,3.884852,0.2375629,1.326,25.765,10.10249,7.7306,9.721815,12.97218,2.284166,3.348819,3.019744,3398.486,419.6312229,4.196312229,4.85405731201172
"E02004534",2,3.733569,1.529637,1.759082,0.113487,0.9151797,0.6850879,11.79,1.183,34.262,42,9053,"E07000072","E10000012",18.88877,11.24489,95.44844,1.381594,0.4567253,3.505367,0.5138159,1.183,34.262,9.177001,7.531003,8.139797,9.875986,2.08918,3.882133,5.269722,2726.793,420.5585829,4.205585829,4.92132377624512
"E02004535",11,6.555161,1.045752,1.089325,0.1242151,0.8924944,1.604585,10.83,1.114,24.412,42,5919,"E07000072","E10000012",22.60517,16.23585,98.36172,0.6112703,0.2674308,2.808023,0.1146132,1.114,24.412,8.560748,5.831776,7.364486,9.420561,1.684533,4.262379,4.262379,160.4157,419.7487543,4.197487543,4.74515457506533
"E02004536",5,7.657945,0.1523229,0.7996954,0.0642767,0.8784946,1.382716,10.999,1,23.917,42,6268,"E07000072","E10000012",22.44735,17.64518,93.49779,0.3621399,0.4444444,0.5102881,0.0823045,1,23.917,7.040328,4.716336,5.844156,5.673274,0.4670715,2.055115,14.78281,334.5852,430.7163429,4.307163429,4.59161377836157
"E02004537",3,3.93061,1.141118,1.635603,0.1521859,0.9060761,0,11.378,1.24,28.063,42,9108,"E07000072","E10000012",20.04831,9.815547,117.212,0.748538,0.5146199,2.397661,0.4795322,1.24,28.063,9.724951,8.30059,7.735756,11.51768,3.251247,2.301626,15.46757,2879.995,422.79264,4.2279264,4.73612594604492
"E02004538",8,5.391606,0.8097166,3.955154,0.0621126,0.8654954,0.9140564,10.946,1.149,24.874,42,9793,"E07000072","E10000012",21.65833,12.31492,101.0772,3.009698,1.01438,1.337644,0.5573515,1.149,24.874,6.460061,5.325185,4.888695,5.456133,1.009329,2.186879,19.22312,1383.612,422.9880686,4.229880686,4.54510861351377
"E02004539",3,4.448024,0.9904913,2.614897,0.1089629,0.9005436,0,11.323,1.293,29.207,42,8071,"E07000072","E10000012",19.11783,10.80411,95.34195,1.694693,0.8933263,2.456647,0.4203888,1.293,29.207,9.647696,6.585366,7.615176,9.539295,1.993115,2.119949,17.64812,4506.982,422.79264,4.2279264,4.74443546930949
"E02004540",7,5.16783,0.4213483,5.383895,0.0655304,0.8563758,0.4185501,10.932,1.122,25.852,42,6018,"E07000072","E10000012",22.88136,12.5457,92.49094,3.381885,0.9877784,1.289134,0.6361962,1.122,25.852,6.662247,4.806099,3.579715,4.772953,0.9944496,2.428307,22.43293,1947.422,421.4859429,4.214859429,4.7462602853775
