msoa,meanUVAJAN01APR17
E02006576,436.6878171
E02006577,430.2728229
E02006578,432.5276571
E02006579,434.7824914
E02006580,430.92288
E02006581,429.9996343
E02006582,432.8771657
E02006583,431.4384
E02006584,431.1113143
E02006585,431.4384
E02006586,429.9996343
E02006587,429.9996343
E02006588,432.2229943
E02006589,419.5855543
E02006590,425.0929371
E02006591,421.4624914
E02006592,434.3778514
E02006593,425.0010514
E02006594,429.8948571
E02006595,425.2542171
E02006596,428.4674743
E02006597,432.8230629
E02006598,427.6409143
E02006599,426.3486171
E02006600,427.9861029
E02006601,430.2308571
E02006602,427.17888
E02006603,432.8541257
E02006604,423.2807314
E02006605,421.0411886
E02006606,425.7689143
E02006607,424.0781486
E02006608,427.44528
E02006609,424.530432
E02006610,418.9223314
E02006611,427.0706743
E02006612,424.3754057
E02006613,427.4430171
E02006614,421.3077943
E02006615,429.0574629
E02006616,431.2010057
E02006617,431.2010057
E02006618,429.0574629
E02006619,432.1028571
E02006620,432.9375634
E02006621,440.0072229
E02006622,443.35584
E02006623,437.2749257
E02006624,441.8301257
E02006625,447.0670629
E02006626,441.7284343
E02006627,443.35584
E02006628,445.3021029
E02006629,447.2483657
E02006630,451.2112457
E02006631,451.2112457
E02006632,446.7044571
E02006633,446.1819429
E02006634,420.3568457
E02006635,420.6013714
E02006636,425.4811886
E02006637,413.4608229
E02006638,411.6334629
E02006639,423.7716343
E02006640,416.971786
E02006641,432.8447657
E02006642,436.24256
E02006643,434.3175771
E02006644,403.7626286
E02006645,411.2557714
E02006646,416.6570057
E02006647,418.8754286
E02006648,423.7083977
E02006649,410.9192229
E02006650,415.7729829
E02006651,422.7640869
E02006652,430.9175314
E02006653,436.4096914
E02006654,430.4748343
E02006655,418.6660114
E02006656,424.5399771
E02006657,423.3015771
E02006658,416.05248
E02006659,427.7367771
E02006660,424.5103543
E02006661,436.9782857
E02006662,439.8656914
E02006663,440.0429143
E02006664,438.2930469
E02006665,428.2944686
E02006666,433.1075657
E02006667,430.5377829
E02006668,430.4118857
E02006669,433.9557415
E02006670,433.1528229
E02006671,436.1746286
E02006672,438.1730743
E02006673,436.6507886
E02006674,436.6507886
E02006675,436.4168229
E02006676,431.7711282
E02006677,428.3695543
E02006678,422.1936
E02006679,423.4044343
E02006680,420.1187657
E02006681,419.0955429
E02006682,424.6107429
E02006683,421.0071223
E02006684,423.57504
E02006685,421.9784229
E02006686,423.8339657
E02006687,429.7182171
E02006688,430.0926171
E02006689,428.6208
E02006690,430.0245943
E02006691,428.7908571
E02006692,428.4123429
E02006693,432.3266743
E02006694,430.3695086
E02006695,431.5080137
E02006696,405.4562743
E02006697,413.1343543
E02006698,422.8917943
E02006699,413.18784
E02006700,413.18784
E02006701,420.7001143
E02006702,423.5245714
E02006703,428.8443429
E02006704,410.9533714
E02006705,422.3207314
E02006706,422.3207314
E02006707,421.6389943
E02006708,417.2848457
E02006709,417.8397257
E02006710,425.8330514
E02006711,422.5808914
E02006712,422.9297829
E02006713,415.6553829
E02006714,415.2811886
E02006715,411.5766857
E02006716,414.3867429
E02006717,414.9530743
E02006718,414.1736229
E02006719,413.4437486
E02006720,412.4285074
E02006721,405.9051429
E02006722,405.1271314
E02006723,411.2664686
E02006724,405.9051429
E02006725,405.1271314
E02006726,406.6831543
E02006727,405.1271314
E02006728,411.2664686
E02006729,405.1271314
E02006730,405.9051429
E02006731,405.9051429
E02006732,411.2664686
E02006733,403.5896229
E02006734,412.3047086
E02006735,410.4510171
E02006736,412.5406629
E02006737,409.8565029
E02006738,410.4510171
E02006739,409.2619886
E02006740,409.8565029
E02006741,412.5406629
E02006742,409.2619886
E02006743,410.4510171
E02006744,410.4510171
E02006745,410.8480457
E02006746,409.2874971
E02006747,409.3002514
E02006748,407.8623086
E02006749,408.2583771
E02006750,406.3433143
E02006751,411.25248
E02006752,411.25248
E02006753,400.9642971
E02006754,406.5194057
E02006755,403.4218971
E02006756,405.2151771
E02006757,405.1421486
E02006758,428.3695543
E02006759,419.5106743
E02006760,421.4202514
E02006761,410.0453486
E02006762,410.6090057
E02006763,413.5819886
E02006764,412.3970743
E02006765,413.31168
E02006766,414.2768914
E02006767,397.8987429
E02006768,404.2178743
E02006769,404.9136
E02006770,404.2178743
E02006771,420.3792
E02006772,412.7188114
E02006773,400.2901029
E02006774,407.9900571
E02006775,407.9900571
E02006776,397.6049829
E02006777,425.3249829
E02006778,415.4794971
E02006779,391.0431086
E02006780,406.9160229
E02006781,NaN
E02006782,416.7559543
E02006783,417.7008
E02006784,417.7008
E02006785,412.6027886
E02006786,412.6027886
E02006787,429.4935771
E02006788,429.4935771
E02006789,420.27264
E02006790,419.20128
E02006791,412.0629943
E02006792,408.2000914
E02006793,425.5911771
E02006794,425.5911771
E02006795,419.9770286
E02006796,419.8192457
E02006798,416.30256
E02006799,414.0666514
E02006800,414.0666514
E02006801,420.3162514
E02006802,420.3162514
E02006803,402.7050514
E02006804,398.4298971
E02006805,407.5422171
E02006806,408.0145371
E02006807,410.88096
E02006808,411.37056
E02006809,404.4453943
E02006810,394.4974629
E02006811,384.70464
E02006812,383.1864686
E02006813,399.60576
E02006814,400.7842971
E02006815,406.4124343
E02006816,404.8071771
E02006817,412.8698057
E02006818,412.8698057
E02006819,409.9684114
E02006820,404.3429486
E02006821,426.1466057
E02006822,426.9808457
E02006823,420.3754971
E02006824,415.0014171
E02006825,432.9139886
E02006826,427.5816686
E02006827,399.5210057
E02006828,399.9453943
E02006829,430.2678857
E02006830,427.8766629
E02006831,427.8766629
E02006832,431.46432
E02006833,440.4803657
E02006834,392.5258971
E02006835,399.46176
E02006836,424.2593829
E02006837,416.7787886
E02006838,416.8865829
E02006839,408.8106514
E02006840,427.2202286
E02006841,382.7676343
E02006842,382.7676343
E02006843,406.05408
E02006844,406.77504
E02006845,428.4864
E02006846,430.1757257
E02006847,416.2373486
E02006848,416.2373486
E02006849,416.4619886
E02006850,413.22672
E02006851,413.5836343
E02006852,401.1387429
E02006853,418.17888
E02006854,418.17888
E02006855,441.20448
E02006856,442.0501714
E02006857,441.92736
E02006858,441.92736
E02006859,435.2675657
E02006860,387.1530514
E02006861,403.3674514
E02006862,426.7690971
E02006863,423.69408
E02006864,413.5474286
E02006865,415.4143269
E02006866,399.0143314
E02006867,387.4143086
E02006868,402.0048
E02006869,405.5328
E02006870,394.3616914
E02006871,366.5886171
E02006872,400.4940931
E02006873,433.0527634
E02006874,431.369856
E02006875,402.2644114
E02006876,404.8825371
E02006877,423.5015314
E02006878,422.8952914
E02006879,432.44352
E02006880,432.44352
E02006881,377.6410286
E02006882,414.75456
E02006883,425.5475657
E02006884,388.2495086
E02006885,440.5634743
E02006886,416.3885714
E02006887,413.8107429
E02006888,415.1445943
E02006889,413.8107429
E02006890,415.1445943
E02006891,405.61776
E02006892,402.3845486
E02006893,372.2021486
E02006894,395.3443886
E02006895,407.8228114
E02006896,407.8228114
E02006897,407.3595429
E02006898,405.8249143
E02006899,406.2832457
E02006900,407.4981943
E02006901,409.9243886
E02006902,391.6265143
E02006903,409.7532343
E02006904,407.8005943
E02006905,407.8005943
E02006906,397.7592686
E02006907,417.1584
E02006908,418.4511086
E02006909,386.0218286
E02006910,385.3643657
E02006911,412.9508571
E02006912,393.5306057
E02006913,391.6265143
E02006914,397.8699429
E02006915,396.2674286
E02006916,397.8699429
E02006917,397.8699429
E02006918,423.5747657
E02006919,398.1970286
E02006920,397.6961143
E02006921,423.5747657
E02006922,430.1691429
E02006924,416.6602971
E02006925,429.5511771
E02006926,435.2675657
E02006927,409.1208686
E02006928,415.0208914
E02006929,414.8615314
E02006930,414.8615314
E02006931,411.7832229
E02006932,383.9134629
E02006933,383.9134629
E02006934,382.8277029
W02000001,412.4496457
W02000002,408.4956343
W02000003,411.6840686
W02000004,415.1781257
W02000005,398.6099383
W02000006,409.1201829
W02000007,411.1919412
W02000008,398.3585143
W02000009,412.1470286
W02000010,396.1073829
W02000011,397.1466514
W02000012,399.0053486
W02000013,404.6218971
W02000014,396.0058776
W02000015,400.4796343
W02000016,390.0514011
W02000017,394.4115566
W02000018,391.2564185
W02000019,394.4406171
W02000020,409.6032
W02000021,418.6727314
W02000022,384.9415314
W02000023,420.8298789
W02000024,396.3421029
W02000025,388.9211246
W02000026,386.1705086
W02000027,403.7986286
W02000028,403.1075657
W02000029,408.6752914
W02000030,408.6752914
W02000031,400.9786971
W02000032,403.0642286
W02000033,403.9887086
W02000034,403.11504
W02000035,404.0310857
W02000036,406.0687543
W02000037,429.4524343
W02000038,407.7833143
W02000039,398.4334629
W02000040,407.9065125
W02000041,399.0334629
W02000042,402.7877486
W02000043,399.6296229
W02000044,402.0255086
W02000045,402.5016
W02000047,403.4892343
W02000049,400.6946743
W02000050,408.13056
W02000051,404.6589257
W02000052,405.6397714
W02000053,409.6215771
W02000054,405.6362057
W02000055,401.23008
W02000056,400.1552457
W02000057,404.3173767
W02000058,401.8225371
W02000059,393.8325943
W02000060,389.4401829
W02000061,394.2502766
W02000062,393.4581943
W02000063,397.2698057
W02000064,394.5517714
W02000065,397.9100571
W02000066,406.5325714
W02000067,396.1201371
W02000068,399.7966629
W02000069,393.79968
W02000070,400.0887771
W02000071,398.40048
W02000072,400.66368
W02000073,398.2928914
W02000074,400.23744
W02000075,403.6167771
W02000076,402.0241371
W02000077,413.2503771
W02000080,407.0057143
W02000081,408.7944
W02000082,407.8307657
W02000083,406.5185829
W02000084,406.8781714
W02000085,404.23104
W02000086,406.8781714
W02000087,406.8781714
W02000088,405.3748114
W02000089,406.8781714
W02000090,419.4464914
W02000091,413.3618743
W02000092,417.4778057
W02000093,421.0365257
W02000094,420.0211749
W02000095,414.3665829
W02000096,419.57496
W02000097,409.9689811
W02000098,413.87808
W02000099,400.16448
W02000100,384.4126476
W02000101,402.27624
W02000102,405.6512914
W02000103,400.7163007
W02000104,399.4938514
W02000105,399.49632
W02000106,400.8475337
W02000107,418.1924571
W02000108,411.1792065
W02000109,404.8062171
W02000110,401.0610452
W02000111,412.2466214
W02000113,403.2362057
W02000114,411.2135118
W02000116,379.1714743
W02000117,385.2885943
W02000118,383.0437029
W02000120,386.0397845
W02000122,397.5719314
W02000123,393.0416914
W02000124,414.5578971
W02000125,398.6287294
W02000126,413.1254792
W02000127,419.0774774
W02000128,422.2007771
W02000129,412.830087
W02000130,423.8689371
W02000131,419.2191086
W02000132,402.6473143
W02000133,420.7090535
W02000134,408.1828114
W02000135,410.8603886
W02000136,408.3366857
W02000137,415.9018971
W02000138,412.56576
W02000139,416.7224229
W02000140,415.2688457
W02000141,418.7775086
W02000142,395.5623314
W02000143,393.7344239
W02000144,402.6359314
W02000145,394.6662034
W02000146,397.8127543
W02000147,401.57208
W02000148,399.4664229
W02000149,401.8237714
W02000151,403.18848
W02000152,395.9234743
W02000153,403.8786514
W02000154,396.8483657
W02000156,408.8116114
W02000157,408.9002057
W02000158,421.1029029
W02000159,414.2081829
W02000160,420.5211429
W02000161,417.0388114
W02000162,408.6939429
W02000163,417.0388114
W02000164,406.7341714
W02000165,415.5900343
W02000166,415.13184
W02000167,403.4949943
W02000168,400.7701029
W02000169,403.5384686
W02000170,407.8978971
W02000171,411.2212114
W02000172,410.5563429
W02000173,402.2170971
W02000174,409.1860114
W02000175,408.2622171
W02000176,410.9134629
W02000177,403.2759771
W02000178,408.9739886
W02000179,406.7662629
W02000180,407.0345143
W02000181,405.6109714
W02000182,410.9134629
W02000183,406.8576
W02000184,408.9739886
W02000185,413.7572571
W02000186,407.3321143
W02000187,401.71392
W02000188,405.7039543
W02000189,410.7904457
W02000190,407.5152686
W02000191,409.13568
W02000192,407.4809143
W02000193,404.0483657
W02000194,414.5463771
W02000195,406.6760229
W02000196,408.1301486
W02000197,416.0999314
W02000198,407.530368
W02000200,395.3355429
W02000201,404.8144457
W02000202,396.6152229
W02000203,380.59392
W02000204,383.6143543
W02000205,391.9698514
W02000206,380.8417371
W02000207,379.8644297
W02000208,397.2170057
W02000209,384.24672
W02000210,388.0075886
W02000211,384.4255269
W02000212,380.4718629
W02000213,383.7449143
W02000214,381.6135771
W02000215,379.3642971
W02000216,388.7810743
W02000217,397.48608
W02000218,389.6346514
W02000219,386.7288686
W02000220,411.3141943
W02000221,400.1899886
W02000222,390.3341349
W02000223,388.7419886
W02000224,402.8741486
W02000225,395.1411017
W02000226,424.3062857
W02000227,394.59456
W02000228,399.2533714
W02000229,399.1811657
W02000230,402.9802971
W02000231,401.8011429
W02000232,404.42112
W02000233,404.42112
W02000234,399.1811657
W02000235,392.7135086
W02000236,391.5903086
W02000237,405.1100571
W02000238,411.7829486
W02000239,415.2610286
W02000240,406.92096
W02000241,406.77696
W02000242,415.7446217
W02000243,417.8917029
W02000244,413.6050286
W02000245,418.3789714
W02000246,416.4298971
W02000247,410.5884343
W02000248,420.41088
W02000249,420.41088
W02000250,414.1124571
W02000251,424.3918629
W02000252,411.1866514
W02000253,413.3672229
W02000254,402.2586514
W02000255,423.1254857
W02000256,410.2411886
W02000257,409.7308114
W02000258,389.4097371
W02000259,409.7308114
W02000260,397.0476617
W02000261,405.5653029
W02000262,399.9258514
W02000263,408.9962057
W02000264,390.0692571
W02000265,388.6469486
W02000266,391.4915657
W02000267,396.87696
W02000268,391.4306743
W02000269,395.6942263
W02000270,404.40096
W02000271,394.1535086
W02000272,394.7813486
W02000273,399.9200914
W02000274,394.32384
W02000275,402.5103086
W02000276,406.6770651
W02000277,423.0506057
W02000278,407.15712
W02000279,408.47616
W02000280,411.6634971
W02000281,410.1584914
W02000282,411.5444571
W02000284,423.6708343
W02000285,419.5970743
W02000286,413.3664
W02000287,419.1560229
W02000288,415.02816
W02000289,412.5495771
W02000290,426.6002743
W02000291,426.24576
W02000292,421.6479086
W02000293,423.8059886
W02000294,430.07616
W02000295,412.1905371
W02000296,416.1449143
W02000297,416.8155429
W02000298,414.08208
W02000299,415.1674697
W02000300,407.2970057
W02000301,407.0201143
W02000302,412.4838857
W02000303,414.6113829
W02000304,412.7238857
W02000305,418.8789943
W02000306,424.6115657
W02000307,406.7967086
W02000308,406.9278171
W02000309,402.9251657
W02000310,412.2868114
W02000311,409.2707657
W02000312,412.7157257
W02000313,412.7157257
W02000314,426.26016
W02000315,412.5155657
W02000316,424.8732343
W02000317,426.26016
W02000318,420.7862674
W02000319,427.392
W02000320,427.0480457
W02000321,435.1828114
W02000322,421.1533029
W02000323,415.3488
W02000324,414.4883657
W02000325,412.1008457
W02000326,417.20544
W02000327,410.1547886
W02000328,411.7451657
W02000329,411.7451657
W02000330,409.1319771
W02000331,413.8535314
W02000332,411.4927543
W02000333,413.8535314
W02000334,417.6226286
W02000335,411.6390583
W02000336,415.5534514
W02000337,411.9412114
W02000338,409.3110857
W02000339,410.0354743
W02000340,408.8675461
W02000341,410.4720823
W02000342,410.0632163
W02000343,408.8947886
W02000344,410.6536457
W02000345,414.1588114
W02000346,417.66336
W02000347,409.0299429
W02000348,408.0375771
W02000349,408.8024229
W02000350,411.27408
W02000351,408.53376
W02000352,408.0375771
W02000353,408.53376
W02000354,409.0299429
W02000355,409.5672686
W02000356,409.0904229
W02000357,408.53376
W02000358,408.8024229
W02000359,408.53376
W02000360,408.0375771
W02000361,404.5610057
W02000362,416.0530286
W02000363,409.89168
W02000364,406.8600686
W02000365,410.9809371
W02000366,412.7311543
W02000367,418.0904229
W02000368,418.0904229
W02000369,415.0145829
W02000370,417.4239086
W02000371,415.1962286
W02000372,413.6941029
W02000373,414.9761143
W02000374,415.1962286
W02000375,413.0767543
W02000376,417.2017371
W02000377,417.51936
W02000378,415.5483429
W02000379,416.8754743
W02000380,413.2778057
W02000381,414.5576229
W02000382,417.51936
W02000383,411.1389257
W02000384,416.5409829
W02000385,413.8399543
W02000386,414.2773029
W02000387,416.5409829
W02000388,414.3291429
W02000389,414.2773029
W02000390,411.1389257
W02000391,416.5409829
W02000392,414.2773029
W02000393,412.0136229
W02000394,413.8399543
W02000395,411.1389257
W02000396,413.8399543
W02000397,412.0136229
W02000398,413.8399543
W02000399,411.1389257
W02000400,416.5409829
W02000401,414.2773029
W02000402,411.1389257
W02000403,411.7637486
W02000404,408.8859429
W02000405,412.0136229
W02000406,411.8251886
W02000407,413.18496
W02000408,416.5409829
W02000409,413.8284343
W02000410,411.7309714
W02000411,414.6389486
W02000412,410.0316343
W02000414,405.1295758
W02000415,432.4986514
W02000416,401.6976457
W02000417,402.8794971
W02000418,411.2026245
W02000419,404.0818286
W02000420,406.7947337
W02000421,389.2006712
W02000422,402.6626743
W02000423,410.3084571
